train_loss,epoch,step,val_loss,val_acc,test_loss,test_acc
0.5485409498214722,0,49,,,,
0.48556461930274963,0,99,,,,
0.31609445810317993,0,149,,,,
0.12745782732963562,0,199,,,,
0.24403853714466095,0,249,,,,
0.11236386001110077,0,299,,,,
0.06840181350708008,0,349,,,,
0.07720188051462173,0,399,,,,
0.03881014510989189,0,449,,,,
0.054923541843891144,0,499,,,,
0.036556441336870193,0,549,,,,
0.08771141618490219,0,599,,,,
0.1729002743959427,0,649,,,,
0.12785908579826355,0,699,,,,
0.05875648185610771,0,749,,,,
0.18919691443443298,0,799,,,,
0.10564541071653366,0,849,,,,
0.014271159656345844,0,899,,,,
,0,899,0.08731987327337265,0.9704166650772095,,
0.1507508009672165,1,949,,,,
0.06325826793909073,1,999,,,,
0.09284298866987228,1,1049,,,,
0.03553135693073273,1,1099,,,,
0.03158661723136902,1,1149,,,,
0.04065898805856705,1,1199,,,,
0.0645182654261589,1,1249,,,,
0.059662118554115295,1,1299,,,,
0.018789324909448624,1,1349,,,,
0.16390524804592133,1,1399,,,,
0.010626855306327343,1,1449,,,,
0.022393325343728065,1,1499,,,,
0.0820922702550888,1,1549,,,,
0.016452835872769356,1,1599,,,,
0.019731182605028152,1,1649,,,,
0.07075613737106323,1,1699,,,,
0.009567108005285263,1,1749,,,,
0.12736663222312927,1,1799,,,,
,1,1799,0.07814870774745941,0.9748610854148865,,
0.08941903710365295,2,1849,,,,
0.11031033098697662,2,1899,,,,
0.08401815593242645,2,1949,,,,
0.050913337618112564,2,1999,,,,
0.023962579667568207,2,2049,,,,
0.016507897526025772,2,2099,,,,
0.020555058494210243,2,2149,,,,
0.022144874557852745,2,2199,,,,
0.00295504042878747,2,2249,,,,
0.12341058254241943,2,2299,,,,
0.012187079526484013,2,2349,,,,
0.12616916000843048,2,2399,,,,
0.006108512636274099,2,2449,,,,
0.06253335624933243,2,2499,,,,
0.051237110048532486,2,2549,,,,
0.02767075225710869,2,2599,,,,
0.08199754357337952,2,2649,,,,
0.03000248596072197,2,2699,,,,
,2,2699,0.07370572537183762,0.976527750492096,,
0.027178287506103516,3,2749,,,,
0.04441105201840401,3,2799,,,,
0.0402219183743,3,2849,,,,
0.017323045060038567,3,2899,,,,
0.014307897537946701,3,2949,,,,
0.00805400125682354,3,2999,,,,
0.05663737654685974,3,3049,,,,
0.01804891973733902,3,3099,,,,
0.07036342471837997,3,3149,,,,
0.01600756123661995,3,3199,,,,
0.009101939387619495,3,3249,,,,
0.0020203792955726385,3,3299,,,,
0.11768419295549393,3,3349,,,,
0.007235294207930565,3,3399,,,,
0.012432146817445755,3,3449,,,,
0.020223448053002357,3,3499,,,,
0.018495384603738785,3,3549,,,,
0.20208178460597992,3,3599,,,,
,3,3599,0.07660775631666183,0.9758333563804626,,
0.008659002371132374,4,3649,,,,
0.013593445532023907,4,3699,,,,
0.0039793141186237335,4,3749,,,,
0.038808807730674744,4,3799,,,,
0.02663957141339779,4,3849,,,,
0.015179082751274109,4,3899,,,,
0.03182129189372063,4,3949,,,,
0.011338560841977596,4,3999,,,,
0.00271255592815578,4,4049,,,,
0.009022665210068226,4,4099,,,,
0.012306790798902512,4,4149,,,,
0.01856827177107334,4,4199,,,,
0.01235324889421463,4,4249,,,,
0.005763156805187464,4,4299,,,,
0.005247869994491339,4,4349,,,,
0.0026789531111717224,4,4399,,,,
0.018897993490099907,4,4449,,,,
0.011816787533462048,4,4499,,,,
,4,4499,0.07330533862113953,0.9758333563804626,,
0.0063378713093698025,5,4549,,,,
0.009466862305998802,5,4599,,,,
0.00906301662325859,5,4649,,,,
0.009805021807551384,5,4699,,,,
0.002622406929731369,5,4749,,,,
0.0043159895576536655,5,4799,,,,
0.013601027429103851,5,4849,,,,
0.008381755091249943,5,4899,,,,
0.0464249812066555,5,4949,,,,
0.009161132387816906,5,4999,,,,
0.013046840205788612,5,5049,,,,
0.028710216283798218,5,5099,,,,
0.00505753792822361,5,5149,,,,
0.0051848008297383785,5,5199,,,,
0.20476201176643372,5,5249,,,,
0.030329259112477303,5,5299,,,,
0.0285015981644392,5,5349,,,,
0.12809982895851135,5,5399,,,,
,5,5399,0.08541247248649597,0.9744444489479065,,
,6,5400,,,0.06780554354190826,0.9785000085830688
