train_loss,epoch,step,val_loss,val_acc
0.5200141668319702,0,49,,
0.2928597927093506,0,99,,
0.1511988788843155,0,149,,
0.18678691983222961,0,199,,
0.3217077851295471,0,249,,
0.12189746648073196,0,299,,
0.04731478542089462,0,349,,
0.13655813038349152,0,399,,
0.02965775690972805,0,449,,
0.09648554027080536,0,499,,
0.045230682939291,0,549,,
0.13529044389724731,0,599,,
0.23136812448501587,0,649,,
0.06617476046085358,0,699,,
0.026918737217783928,0,749,,
0.018801845610141754,0,799,,
0.12556803226470947,0,849,,
0.05900443345308304,0,899,,
,0,899,0.10390201210975647,0.9655555486679077
0.015351256355643272,1,949,,
0.04485156759619713,1,999,,
0.09293992817401886,1,1049,,
0.0379735603928566,1,1099,,
0.12191281467676163,1,1149,,
0.026022130623459816,1,1199,,
0.045410796999931335,1,1249,,
0.054956771433353424,1,1299,,
0.008791246451437473,1,1349,,
0.025849297642707825,1,1399,,
0.3769749701023102,1,1449,,
0.07296621054410934,1,1499,,
0.036948248744010925,1,1549,,
0.011051991954445839,1,1599,,
0.34218916296958923,1,1649,,
0.006262721959501505,1,1699,,
0.03304999694228172,1,1749,,
0.0595657080411911,1,1799,,
,1,1799,0.0722092017531395,0.9752777814865112
0.07483462244272232,2,1849,,
0.13515202701091766,2,1899,,
0.016867082566022873,2,1949,,
0.06451155990362167,2,1999,,
0.00713927811011672,2,2049,,
0.04267489165067673,2,2099,,
0.11848123371601105,2,2149,,
0.17556726932525635,2,2199,,
0.010278510861098766,2,2249,,
0.04211421310901642,2,2299,,
0.010455220937728882,2,2349,,
0.1980138123035431,2,2399,,
0.022866563871502876,2,2449,,
0.01602676883339882,2,2499,,
0.09249428659677505,2,2549,,
0.08170776814222336,2,2599,,
0.016779718920588493,2,2649,,
0.024173226207494736,2,2699,,
,2,2699,0.07384559512138367,0.976805567741394
0.018921177834272385,3,2749,,
0.043211549520492554,3,2799,,
0.08611246943473816,3,2849,,
0.0058246939443051815,3,2899,,
0.14597269892692566,3,2949,,
0.030667640268802643,3,2999,,
0.07835487276315689,3,3049,,
0.06864865869283676,3,3099,,
0.007092801388353109,3,3149,,
0.014077140018343925,3,3199,,
0.02538449876010418,3,3249,,
0.055454935878515244,3,3299,,
0.058167193084955215,3,3349,,
0.009206950664520264,3,3399,,
0.044069238007068634,3,3449,,
0.20180881023406982,3,3499,,
0.002451396081596613,3,3549,,
0.008984428830444813,3,3599,,
,3,3599,0.07333391904830933,0.9763888716697693
0.005409322213381529,4,3649,,
0.009337974712252617,4,3699,,
0.01004649605602026,4,3749,,
0.07185868918895721,4,3799,,
0.01533938106149435,4,3849,,
0.004192126449197531,4,3899,,
0.0024403261486440897,4,3949,,
0.0072110663168132305,4,3999,,
0.13442686200141907,4,4049,,
0.08861604332923889,4,4099,,
0.045960962772369385,4,4149,,
0.0229021105915308,4,4199,,
0.01830698549747467,4,4249,,
0.03917110711336136,4,4299,,
0.02365042455494404,4,4349,,
0.0028151802252978086,4,4399,,
0.02124512568116188,4,4449,,
0.021683469414711,4,4499,,
,4,4499,0.061266686767339706,0.9798611402511597
0.0018760239472612739,5,4549,,
0.013181193731725216,5,4599,,
0.003036250825971365,5,4649,,
0.057672686874866486,5,4699,,
0.003516914788633585,5,4749,,
0.04910672456026077,5,4799,,
0.038050077855587006,5,4849,,
0.02010509930551052,5,4899,,
0.03823859989643097,5,4949,,
0.01565544493496418,5,4999,,
0.00804949551820755,5,5049,,
0.05022876709699631,5,5099,,
0.009725953452289104,5,5149,,
0.004836597014218569,5,5199,,
0.015076658688485622,5,5249,,
0.014316515065729618,5,5299,,
0.015213405713438988,5,5349,,
0.030060559511184692,5,5399,,
,5,5399,0.0810287818312645,0.9752777814865112
0.010461241006851196,6,5449,,
0.008271065540611744,6,5499,,
0.06257153302431107,6,5549,,
0.01474402192980051,6,5599,,
0.0037398491986095905,6,5649,,
0.0350031852722168,6,5699,,
0.03596557304263115,6,5749,,
0.0014537270180881023,6,5799,,
0.00939843337982893,6,5849,,
0.015240288339555264,6,5899,,
0.07762061059474945,6,5949,,
0.010763930156826973,6,5999,,
0.0054456256330013275,6,6049,,
0.020767061039805412,6,6099,,
0.040599144995212555,6,6149,,
0.0046572755090892315,6,6199,,
0.001743009313941002,6,6249,,
0.01737593114376068,6,6299,,
,6,6299,0.06458190083503723,0.9787499904632568
0.026610320433974266,7,6349,,
0.004366653505712748,7,6399,,
0.0088349012658,7,6449,,
0.052474699914455414,7,6499,,
0.0008356492617167532,7,6549,,
0.013581832870841026,7,6599,,
0.006527587305754423,7,6649,,
0.006734782364219427,7,6699,,
0.010816746391355991,7,6749,,
0.0034677477087825537,7,6799,,
0.012166936881840229,7,6849,,
0.014577723108232021,7,6899,,
0.03696624934673309,7,6949,,
0.13887260854244232,7,6999,,
0.015908509492874146,7,7049,,
0.0010109266731888056,7,7099,,
0.04150749742984772,7,7149,,
0.010834766551852226,7,7199,,
,7,7199,0.07173876464366913,0.9777777791023254
