train_loss,epoch,step,val_loss,val_acc,test_loss,test_acc
0.5340679883956909,0,49,,,,
0.47738024592399597,0,99,,,,
0.363349974155426,0,149,,,,
0.13056260347366333,0,199,,,,
0.244020015001297,0,249,,,,
0.11579473316669464,0,299,,,,
0.0773392766714096,0,349,,,,
0.07372463494539261,0,399,,,,
0.038476452231407166,0,449,,,,
0.05910860374569893,0,499,,,,
0.025409329682588577,0,549,,,,
0.04865758493542671,0,599,,,,
0.18028850853443146,0,649,,,,
0.11431756615638733,0,699,,,,
0.08632014691829681,0,749,,,,
0.21558475494384766,0,799,,,,
0.11339675635099411,0,849,,,,
0.012057955376803875,0,899,,,,
,0,899,0.0863872542977333,0.9709722399711609,,
0.17001688480377197,1,949,,,,
0.11134946346282959,1,999,,,,
0.11022596806287766,1,1049,,,,
0.028627872467041016,1,1099,,,,
0.029927192255854607,1,1149,,,,
0.05061182752251625,1,1199,,,,
0.07389871031045914,1,1249,,,,
0.06012604758143425,1,1299,,,,
0.015220115892589092,1,1349,,,,
0.15663780272006989,1,1399,,,,
0.008673910982906818,1,1449,,,,
0.05614776164293289,1,1499,,,,
0.07645360380411148,1,1549,,,,
0.02027687057852745,1,1599,,,,
0.021319258958101273,1,1649,,,,
0.09431005269289017,1,1699,,,,
0.01816890388727188,1,1749,,,,
0.10789015144109726,1,1799,,,,
,1,1799,0.07711753249168396,0.9748610854148865,,
0.07243070006370544,2,1849,,,,
0.16073119640350342,2,1899,,,,
0.06645523756742477,2,1949,,,,
0.059290412813425064,2,1999,,,,
0.023851899430155754,2,2049,,,,
0.0135080860927701,2,2099,,,,
0.016901770606637,2,2149,,,,
0.017486004158854485,2,2199,,,,
0.010370749980211258,2,2249,,,,
0.1391271948814392,2,2299,,,,
0.0096270851790905,2,2349,,,,
0.10121337324380875,2,2399,,,,
0.014867530204355717,2,2449,,,,
0.04251584783196449,2,2499,,,,
0.09585610777139664,2,2549,,,,
0.021655941382050514,2,2599,,,,
0.05056661367416382,2,2649,,,,
0.032018497586250305,2,2699,,,,
,2,2699,0.07429603487253189,0.9736111164093018,,
0.022011656314134598,3,2749,,,,
0.06579112261533737,3,2799,,,,
0.078272745013237,3,2849,,,,
0.021551916375756264,3,2899,,,,
0.020354880020022392,3,2949,,,,
0.005053891334682703,3,2999,,,,
0.04096455127000809,3,3049,,,,
0.024470528587698936,3,3099,,,,
0.062416959553956985,3,3149,,,,
0.03370072692632675,3,3199,,,,
0.009021727368235588,3,3249,,,,
0.011119980365037918,3,3299,,,,
0.14721912145614624,3,3349,,,,
0.01980181224644184,3,3399,,,,
0.014108703471720219,3,3449,,,,
0.056586846709251404,3,3499,,,,
0.005977002903819084,3,3549,,,,
0.10384099930524826,3,3599,,,,
,3,3599,0.07421307265758514,0.9754166603088379,,
0.003158517414703965,4,3649,,,,
0.005130495876073837,4,3699,,,,
0.002728929976001382,4,3749,,,,
0.058323346078395844,4,3799,,,,
0.04410712793469429,4,3849,,,,
0.005890997126698494,4,3899,,,,
0.030195197090506554,4,3949,,,,
0.0036772985477000475,4,3999,,,,
0.006263334769755602,4,4049,,,,
0.01726548559963703,4,4099,,,,
0.007771538570523262,4,4149,,,,
0.013434183783829212,4,4199,,,,
0.019763272255659103,4,4249,,,,
0.002060305094346404,4,4299,,,,
0.03255181387066841,4,4349,,,,
0.0018601138144731522,4,4399,,,,
0.044189341366291046,4,4449,,,,
0.013551228679716587,4,4499,,,,
,4,4499,0.0822978988289833,0.9738888740539551,,
0.0021263340022414923,5,4549,,,,
0.019316714257001877,5,4599,,,,
0.0197634007781744,5,4649,,,,
0.04185854271054268,5,4699,,,,
0.015547351911664009,5,4749,,,,
0.034349068999290466,5,4799,,,,
0.009931005537509918,5,4849,,,,
0.015244897454977036,5,4899,,,,
0.10683997720479965,5,4949,,,,
0.030720680952072144,5,4999,,,,
0.010166031308472157,5,5049,,,,
0.014525891281664371,5,5099,,,,
0.02656942792236805,5,5149,,,,
0.060378313064575195,5,5199,,,,
0.13974949717521667,5,5249,,,,
0.05244006961584091,5,5299,,,,
0.01524339523166418,5,5349,,,,
0.009822346270084381,5,5399,,,,
,5,5399,0.07717189937829971,0.9763888716697693,,
0.00204808940179646,6,5449,,,,
0.022306792438030243,6,5499,,,,
0.0736028254032135,6,5549,,,,
0.009542175568640232,6,5599,,,,
0.005780222825706005,6,5649,,,,
0.0009771909099072218,6,5699,,,,
0.014849787577986717,6,5749,,,,
0.016283120959997177,6,5799,,,,
0.002871826756745577,6,5849,,,,
0.003972887992858887,6,5899,,,,
0.0025323531590402126,6,5949,,,,
0.0005404403200373054,6,5999,,,,
0.01827423833310604,6,6049,,,,
0.0009737088694237173,6,6099,,,,
0.015580983832478523,6,6149,,,,
0.010942128486931324,6,6199,,,,
0.0026019911747425795,6,6249,,,,
0.032482799142599106,6,6299,,,,
,6,6299,0.07868299633264542,0.9763888716697693,,
0.0018687848933041096,7,6349,,,,
0.008524169214069843,7,6399,,,,
0.011819398030638695,7,6449,,,,
0.0023707812651991844,7,6499,,,,
0.058576323091983795,7,6549,,,,
0.010280648246407509,7,6599,,,,
0.015621990896761417,7,6649,,,,
0.014770529232919216,7,6699,,,,
0.04764818772673607,7,6749,,,,
0.001549695385619998,7,6799,,,,
0.005338842980563641,7,6849,,,,
0.15348422527313232,7,6899,,,,
0.0022577610798180103,7,6949,,,,
0.20097550749778748,7,6999,,,,
0.037034761160612106,7,7049,,,,
0.0012326834257692099,7,7099,,,,
0.0015542691107839346,7,7149,,,,
0.002719993470236659,7,7199,,,,
,7,7199,0.08187339454889297,0.9762499928474426,,
0.07570020109415054,8,7249,,,,
0.0008046402945183218,8,7299,,,,
0.008031602948904037,8,7349,,,,
0.0018966870848089457,8,7399,,,,
0.002830198500305414,8,7449,,,,
0.0005510695627890527,8,7499,,,,
0.00460231676697731,8,7549,,,,
0.0001646784512558952,8,7599,,,,
0.005378919653594494,8,7649,,,,
0.023207135498523712,8,7699,,,,
0.007467745337635279,8,7749,,,,
0.010270261205732822,8,7799,,,,
0.0021023855078965425,8,7849,,,,
0.004179175943136215,8,7899,,,,
0.022955428808927536,8,7949,,,,
0.007289436180144548,8,7999,,,,
0.008339431136846542,8,8049,,,,
0.0009632717119529843,8,8099,,,,
,8,8099,0.08523917198181152,0.9759722352027893,,
,9,8100,,,0.07021084427833557,0.9788333177566528
