train_loss,epoch,step,val_loss,val_acc,test_loss,test_acc
0.003282506950199604,4,3749,,,,
0.05773960426449776,4,3799,,,,
0.04911211505532265,4,3849,,,,
0.007948042824864388,4,3899,,,,
0.0795978531241417,4,3949,,,,
0.003949126694351435,4,3999,,,,
0.005745773669332266,4,4049,,,,
0.01459174882620573,4,4099,,,,
0.0013942139921709895,4,4149,,,,
0.02361360564827919,4,4199,,,,
0.02899988368153572,4,4249,,,,
0.0020303395576775074,4,4299,,,,
0.0640680119395256,4,4349,,,,
0.004276771564036608,4,4399,,,,
0.04509869962930679,4,4449,,,,
0.012721925042569637,4,4499,,,,
,4,4499,0.07091657817363739,0.9780555367469788,,
0.0026891829911619425,5,4549,,,,
0.008358164690434933,5,4599,,,,
0.011781416833400726,5,4649,,,,
0.036347586661577225,5,4699,,,,
0.011423099786043167,5,4749,,,,
0.05184466391801834,5,4799,,,,
0.00868571549654007,5,4849,,,,
0.015502057038247585,5,4899,,,,
0.10145653039216995,5,4949,,,,
0.013306370005011559,5,4999,,,,
0.008125712163746357,5,5049,,,,
0.005508134141564369,5,5099,,,,
0.01160193420946598,5,5149,,,,
0.03035927005112171,5,5199,,,,
0.06529419124126434,5,5249,,,,
0.06811568886041641,5,5299,,,,
0.024442175403237343,5,5349,,,,
0.008000437170267105,5,5399,,,,
,5,5399,0.07452902942895889,0.976805567741394,,
0.0012750905007123947,6,5449,,,,
0.026624631136655807,6,5499,,,,
0.07610968500375748,6,5549,,,,
0.015456163324415684,6,5599,,,,
0.0028046222869306803,6,5649,,,,
0.011107828468084335,6,5699,,,,
0.011340921744704247,6,5749,,,,
0.007530395407229662,6,5799,,,,
0.01417728140950203,6,5849,,,,
0.0023496788926422596,6,5899,,,,
0.005236141849309206,6,5949,,,,
0.0005450202152132988,6,5999,,,,
0.018758142367005348,6,6049,,,,
0.0008092656498774886,6,6099,,,,
0.017086876556277275,6,6149,,,,
0.03173952177166939,6,6199,,,,
0.002337781712412834,6,6249,,,,
0.007895578630268574,6,6299,,,,
,6,6299,0.07989315688610077,0.9754166603088379,,
0.000685937178786844,7,6349,,,,
0.005741442553699017,7,6399,,,,
0.0012873891973868012,7,6449,,,,
0.0023852759040892124,7,6499,,,,
0.01726347580552101,7,6549,,,,
0.007592735346406698,7,6599,,,,
0.002853591926395893,7,6649,,,,
0.007943445816636086,7,6699,,,,
0.07164005190134048,7,6749,,,,
0.003922200296074152,7,6799,,,,
0.002011555479839444,7,6849,,,,
0.09041691571474075,7,6899,,,,
0.0037265082355588675,7,6949,,,,
0.1431269496679306,7,6999,,,,
0.0453035868704319,7,7049,,,,
0.000701918441336602,7,7099,,,,
0.0007212551427073777,7,7149,,,,
0.0012051691301167011,7,7199,,,,
,7,7199,0.09111227095127106,0.9758333563804626,,
,8,7200,,,6.093050003051758,0.10183333605527878
