train_loss,epoch,step,val_loss,val_acc,test_loss,test_acc
0.033127233386039734,8,7399,,,,
0.014759263023734093,8,7449,,,,
0.2228974997997284,8,7499,,,,
0.038343384861946106,8,7549,,,,
0.07565533369779587,8,7599,,,,
0.043731674551963806,8,7649,,,,
0.006069944705814123,8,7699,,,,
0.009431533515453339,8,7749,,,,
0.01940521039068699,8,7799,,,,
0.07735341787338257,8,7849,,,,
0.010943901725113392,8,7899,,,,
0.0608699657022953,8,7949,,,,
0.011852769181132317,8,7999,,,,
0.03547780215740204,8,8049,,,,
0.024362387135624886,8,8099,,,,
,8,8099,0.11517075449228287,0.9633333086967468,,
0.07109321653842926,9,8149,,,,
0.04880199953913689,9,8199,,,,
0.04454723373055458,9,8249,,,,
0.014414636418223381,9,8299,,,,
0.020508605986833572,9,8349,,,,
0.011217355728149414,9,8399,,,,
0.011679474264383316,9,8449,,,,
0.06302081048488617,9,8499,,,,
0.012935982085764408,9,8549,,,,
0.09736575931310654,9,8599,,,,
0.010733529925346375,9,8649,,,,
0.12790611386299133,9,8699,,,,
0.016983643174171448,9,8749,,,,
0.0012237869668751955,9,8799,,,,
0.10399249941110611,9,8849,,,,
0.06034288555383682,9,8899,,,,
0.11407872289419174,9,8949,,,,
0.0036057173274457455,9,8999,,,,
,9,8999,0.13941363990306854,0.9555555582046509,,
0.00802890956401825,10,9049,,,,
0.031015558168292046,10,9099,,,,
0.010441954247653484,10,9149,,,,
0.0026857545599341393,10,9199,,,,
0.0928545743227005,10,9249,,,,
0.04406619817018509,10,9299,,,,
0.06103316321969032,10,9349,,,,
0.07283054292201996,10,9399,,,,
0.007939336821436882,10,9449,,,,
0.0443725623190403,10,9499,,,,
0.056214526295661926,10,9549,,,,
0.0300004743039608,10,9599,,,,
0.00030676089227199554,10,9649,,,,
0.18959006667137146,10,9699,,,,
0.06164754182100296,10,9749,,,,
0.044109880924224854,10,9799,,,,
0.025639861822128296,10,9849,,,,
0.09208635985851288,10,9899,,,,
,10,9899,0.11374620348215103,0.9680555462837219,,
,11,9900,,,10.989697456359863,0.059333331882953644
